ROI,tile,patch,timestep,0
ROIsAzuaga,42,182,12,True
ROIsAzuaga,42,182,13,True
ROIsAzuaga,42,182,14,True
ROIsAzuaga,42,182,15,True
ROIsAzuaga,42,182,16,True
ROIsAzuaga,42,182,17,True
ROIsAzuaga,42,182,18,True
ROIsAzuaga,42,182,20,True
ROIsAzuaga,42,182,21,True
ROIsAzuaga,42,182,22,True
ROIsAzuaga,42,182,25,True
ROIsAzuaga,42,182,26,True
ROIsAzuaga,42,182,27,True
ROIsAzuaga,42,182,29,True
ROIsAzuaga,42,183,6,True
ROIsAzuaga,42,183,9,True
ROIsAzuaga,42,183,10,True
ROIsAzuaga,42,183,12,True
ROIsAzuaga,42,183,13,True
ROIsAzuaga,42,183,14,True
ROIsAzuaga,42,183,15,True
ROIsAzuaga,42,183,16,True
ROIsAzuaga,42,183,17,True
ROIsAzuaga,42,183,18,True
ROIsAzuaga,42,183,19,True
ROIsAzuaga,42,183,20,True
ROIsAzuaga,42,183,21,True
ROIsAzuaga,42,183,22,True
ROIsAzuaga,42,183,25,True
ROIsAzuaga,42,183,26,True
ROIsAzuaga,42,184,6,True
ROIsAzuaga,42,184,8,True
ROIsAzuaga,42,184,9,True
ROIsAzuaga,42,184,10,True
ROIsAzuaga,42,184,12,True
ROIsAzuaga,42,184,13,True
ROIsAzuaga,42,184,14,True
ROIsAzuaga,42,184,16,True
ROIsAzuaga,42,184,17,True
ROIsAzuaga,42,184,18,True
ROIsAzuaga,42,184,19,True
ROIsAzuaga,42,184,20,True
ROIsAzuaga,42,184,21,True
ROIsAzuaga,42,184,22,True
ROIsAzuaga,42,184,25,True
ROIsAzuaga,42,184,26,True
ROIsAzuaga,42,185,6,True
ROIsAzuaga,42,185,8,True
ROIsAzuaga,42,185,9,True
ROIsAzuaga,42,185,10,True
ROIsAzuaga,42,185,12,True
ROIsAzuaga,42,185,13,True
ROIsAzuaga,42,185,14,True
ROIsAzuaga,42,185,16,True
ROIsAzuaga,42,185,17,True
ROIsAzuaga,42,185,18,True
ROIsAzuaga,42,185,19,True
ROIsAzuaga,42,185,20,True
ROIsAzuaga,42,185,21,True
ROIsAzuaga,42,185,22,True
ROIsAzuaga,42,185,25,True
ROIsAzuaga,42,185,26,True
ROIsAzuaga,42,186,6,True
ROIsAzuaga,42,186,8,True
ROIsAzuaga,42,186,9,True
ROIsAzuaga,42,186,10,True
ROIsAzuaga,42,186,12,True
ROIsAzuaga,42,186,13,True
ROIsAzuaga,42,186,14,True
ROIsAzuaga,42,186,16,True
ROIsAzuaga,42,186,17,True
ROIsAzuaga,42,186,18,True
ROIsAzuaga,42,186,19,True
ROIsAzuaga,42,186,20,True
ROIsAzuaga,42,186,21,True
ROIsAzuaga,42,186,22,True
ROIsAzuaga,42,186,25,True
ROIsAzuaga,42,186,26,True
ROIsAzuaga,42,186,27,True
ROIsAzuaga,42,187,6,True
ROIsAzuaga,42,187,8,True
ROIsAzuaga,42,187,9,True
ROIsAzuaga,42,187,12,True
ROIsAzuaga,42,187,13,True
ROIsAzuaga,42,187,14,True
ROIsAzuaga,42,187,15,True
ROIsAzuaga,42,187,16,True
ROIsAzuaga,42,187,17,True
ROIsAzuaga,42,187,18,True
ROIsAzuaga,42,187,20,True
ROIsAzuaga,42,187,21,True
ROIsAzuaga,42,187,22,True
ROIsAzuaga,42,187,25,True
ROIsAzuaga,42,187,27,True
ROIsAzuaga,42,188,6,True
ROIsAzuaga,42,188,8,True
ROIsAzuaga,42,188,9,True
ROIsAzuaga,42,188,10,True
ROIsAzuaga,42,188,12,True
ROIsAzuaga,42,188,13,True
ROIsAzuaga,42,188,14,True
ROIsAzuaga,42,188,15,True
ROIsAzuaga,42,188,16,True
ROIsAzuaga,42,188,17,True
ROIsAzuaga,42,188,18,True
ROIsAzuaga,42,188,20,True
ROIsAzuaga,42,188,21,True
ROIsAzuaga,42,188,22,True
ROIsAzuaga,42,188,25,True
ROIsAzuaga,42,188,27,True
ROIsAzuaga,42,189,6,True
ROIsAzuaga,42,189,8,True
ROIsAzuaga,42,189,9,True
ROIsAzuaga,42,189,10,True
ROIsAzuaga,42,189,12,True
ROIsAzuaga,42,189,13,True
ROIsAzuaga,42,189,14,True
ROIsAzuaga,42,189,15,True
ROIsAzuaga,42,189,16,True
ROIsAzuaga,42,189,17,True
ROIsAzuaga,42,189,18,True
ROIsAzuaga,42,189,20,True
ROIsAzuaga,42,189,21,True
ROIsAzuaga,42,189,22,True
ROIsAzuaga,42,189,25,True
ROIsAzuaga,42,189,26,True
ROIsAzuaga,42,189,27,True
ROIsAzuaga,42,190,6,True
ROIsAzuaga,42,190,8,True
ROIsAzuaga,42,190,9,True
ROIsAzuaga,42,190,10,True
ROIsAzuaga,42,190,12,True
ROIsAzuaga,42,190,13,True
ROIsAzuaga,42,190,14,True
ROIsAzuaga,42,190,15,True
ROIsAzuaga,42,190,16,True
ROIsAzuaga,42,190,17,True
ROIsAzuaga,42,190,18,True
ROIsAzuaga,42,190,20,True
ROIsAzuaga,42,190,21,True
ROIsAzuaga,42,190,22,True
ROIsAzuaga,42,190,25,True
ROIsAzuaga,42,190,26,True
ROIsAzuaga,42,190,27,True
ROIsAzuaga,42,191,6,True
ROIsAzuaga,42,191,7,True
ROIsAzuaga,42,191,8,True
ROIsAzuaga,42,191,9,True
ROIsAzuaga,42,191,10,True
ROIsAzuaga,42,191,11,True
ROIsAzuaga,42,191,12,True
ROIsAzuaga,42,191,13,True
ROIsAzuaga,42,191,14,True
ROIsAzuaga,42,191,15,True
ROIsAzuaga,42,191,16,True
ROIsAzuaga,42,191,17,True
ROIsAzuaga,42,191,18,True
ROIsAzuaga,42,191,20,True
ROIsAzuaga,42,191,21,True
ROIsAzuaga,42,191,22,True
ROIsAzuaga,42,191,25,True
ROIsAzuaga,42,191,27,True
ROIsAzuaga,42,192,6,True
ROIsAzuaga,42,192,8,True
ROIsAzuaga,42,192,9,True
ROIsAzuaga,42,192,10,True
ROIsAzuaga,42,192,11,True
ROIsAzuaga,42,192,12,True
ROIsAzuaga,42,192,13,True
ROIsAzuaga,42,192,14,True
ROIsAzuaga,42,192,15,True
ROIsAzuaga,42,192,16,True
ROIsAzuaga,42,192,17,True
ROIsAzuaga,42,192,18,True
ROIsAzuaga,42,192,20,True
ROIsAzuaga,42,192,21,True
ROIsAzuaga,42,192,22,True
ROIsAzuaga,42,192,25,True
ROIsAzuaga,42,192,26,True
ROIsAzuaga,42,192,27,True
ROIsAzuaga,42,193,6,True
ROIsAzuaga,42,193,8,True
ROIsAzuaga,42,193,9,True
ROIsAzuaga,42,193,10,True
ROIsAzuaga,42,193,11,True
ROIsAzuaga,42,193,12,True
ROIsAzuaga,42,193,13,True
ROIsAzuaga,42,193,14,True
ROIsAzuaga,42,193,15,True
ROIsAzuaga,42,193,16,True
ROIsAzuaga,42,193,17,True
ROIsAzuaga,42,193,18,True
ROIsAzuaga,42,193,20,True
ROIsAzuaga,42,193,21,True
ROIsAzuaga,42,193,22,True
ROIsAzuaga,42,193,25,True
ROIsAzuaga,42,193,26,True
ROIsAzuaga,42,193,27,True
ROIsAzuaga,42,194,6,True
ROIsAzuaga,42,194,8,True
ROIsAzuaga,42,194,9,True
ROIsAzuaga,42,194,10,True
ROIsAzuaga,42,194,11,True
ROIsAzuaga,42,194,12,True
ROIsAzuaga,42,194,13,True
ROIsAzuaga,42,194,14,True
ROIsAzuaga,42,194,15,True
ROIsAzuaga,42,194,16,True
ROIsAzuaga,42,194,17,True
ROIsAzuaga,42,194,18,True
ROIsAzuaga,42,194,20,True
ROIsAzuaga,42,194,21,True
ROIsAzuaga,42,194,22,True
ROIsAzuaga,42,194,25,True
ROIsAzuaga,42,194,26,True
ROIsAzuaga,42,194,27,True
ROIsAzuaga,42,195,6,True
ROIsAzuaga,42,195,8,True
ROIsAzuaga,42,195,9,True
ROIsAzuaga,42,195,10,True
ROIsAzuaga,42,195,11,True
ROIsAzuaga,42,195,12,True
ROIsAzuaga,42,195,13,True
ROIsAzuaga,42,195,14,True
ROIsAzuaga,42,195,15,True
ROIsAzuaga,42,195,16,True
ROIsAzuaga,42,195,17,True
ROIsAzuaga,42,195,18,True
ROIsAzuaga,42,195,20,True
ROIsAzuaga,42,195,21,True
ROIsAzuaga,42,195,22,True
ROIsAzuaga,42,195,25,True
ROIsAzuaga,42,195,26,True
ROIsAzuaga,42,195,27,True
ROIsAzuaga,42,196,6,True
ROIsAzuaga,42,196,8,True
ROIsAzuaga,42,196,9,True
ROIsAzuaga,42,196,10,True
ROIsAzuaga,42,196,11,True
ROIsAzuaga,42,196,12,True
ROIsAzuaga,42,196,13,True
ROIsAzuaga,42,196,14,True
ROIsAzuaga,42,196,15,True
ROIsAzuaga,42,196,16,True
ROIsAzuaga,42,196,17,True
ROIsAzuaga,42,196,18,True
ROIsAzuaga,42,196,20,True
ROIsAzuaga,42,196,21,True
ROIsAzuaga,42,196,22,True
ROIsAzuaga,42,196,25,True
ROIsAzuaga,42,196,26,True
ROIsAzuaga,42,196,27,True
ROIsAzuaga,42,197,6,True
ROIsAzuaga,42,197,8,True
ROIsAzuaga,42,197,9,True
ROIsAzuaga,42,197,10,True
ROIsAzuaga,42,197,11,True
ROIsAzuaga,42,197,12,True
ROIsAzuaga,42,197,13,True
ROIsAzuaga,42,197,14,True
ROIsAzuaga,42,197,15,True
ROIsAzuaga,42,197,16,True
ROIsAzuaga,42,197,17,True
ROIsAzuaga,42,197,18,True
ROIsAzuaga,42,197,20,True
ROIsAzuaga,42,197,21,True
ROIsAzuaga,42,197,22,True
ROIsAzuaga,42,197,23,True
ROIsAzuaga,42,197,25,True
ROIsAzuaga,42,197,26,True
ROIsAzuaga,42,197,27,True
ROIsAzuaga,42,197,29,True
ROIsAzuaga,42,198,6,True
ROIsAzuaga,42,198,8,True
ROIsAzuaga,42,198,9,True
ROIsAzuaga,42,198,10,True
ROIsAzuaga,42,198,11,True
ROIsAzuaga,42,198,12,True
ROIsAzuaga,42,198,13,True
ROIsAzuaga,42,198,14,True
ROIsAzuaga,42,198,15,True
ROIsAzuaga,42,198,16,True
ROIsAzuaga,42,198,17,True
ROIsAzuaga,42,198,18,True
ROIsAzuaga,42,198,20,True
ROIsAzuaga,42,198,21,True
ROIsAzuaga,42,198,22,True
ROIsAzuaga,42,198,25,True
ROIsAzuaga,42,198,26,True
ROIsAzuaga,42,198,29,True
ROIsAzuaga,42,199,6,True
ROIsAzuaga,42,199,9,True
ROIsAzuaga,42,199,10,True
ROIsAzuaga,42,199,11,True
ROIsAzuaga,42,199,12,True
ROIsAzuaga,42,199,13,True
ROIsAzuaga,42,199,14,True
ROIsAzuaga,42,199,15,True
ROIsAzuaga,42,199,16,True
ROIsAzuaga,42,199,17,True
ROIsAzuaga,42,199,18,True
ROIsAzuaga,42,199,20,True
ROIsAzuaga,42,199,21,True
ROIsAzuaga,42,199,22,True
ROIsAzuaga,42,199,25,True
ROIsAzuaga,42,199,26,True
ROIsAzuaga,42,199,29,True
ROIsAzuaga,42,200,6,True
ROIsAzuaga,42,200,9,True
ROIsAzuaga,42,200,10,True
ROIsAzuaga,42,200,12,True
ROIsAzuaga,42,200,13,True
ROIsAzuaga,42,200,14,True
ROIsAzuaga,42,200,15,True
ROIsAzuaga,42,200,16,True
ROIsAzuaga,42,200,17,True
ROIsAzuaga,42,200,18,True
ROIsAzuaga,42,200,19,True
ROIsAzuaga,42,200,20,True
ROIsAzuaga,42,200,21,True
ROIsAzuaga,42,200,22,True
ROIsAzuaga,42,200,25,True
ROIsAzuaga,42,201,6,True
ROIsAzuaga,42,201,8,True
ROIsAzuaga,42,201,9,True
ROIsAzuaga,42,201,12,True
ROIsAzuaga,42,201,13,True
ROIsAzuaga,42,201,14,True
ROIsAzuaga,42,201,15,True
ROIsAzuaga,42,201,16,True
ROIsAzuaga,42,201,17,True
ROIsAzuaga,42,201,18,True
ROIsAzuaga,42,201,19,True
ROIsAzuaga,42,201,20,True
ROIsAzuaga,42,201,21,True
ROIsAzuaga,42,201,22,True
ROIsAzuaga,42,201,25,True
ROIsAzuaga,42,201,26,True
ROIsAzuaga,42,202,6,True
ROIsAzuaga,42,202,8,True
ROIsAzuaga,42,202,9,True
ROIsAzuaga,42,202,10,True
ROIsAzuaga,42,202,12,True
ROIsAzuaga,42,202,13,True
ROIsAzuaga,42,202,14,True
ROIsAzuaga,42,202,16,True
ROIsAzuaga,42,202,17,True
ROIsAzuaga,42,202,18,True
ROIsAzuaga,42,202,19,True
ROIsAzuaga,42,202,20,True
ROIsAzuaga,42,202,21,True
ROIsAzuaga,42,202,22,True
ROIsAzuaga,42,202,25,True
ROIsAzuaga,42,202,26,True
ROIsAzuaga,42,202,27,True
ROIsAzuaga,42,203,6,True
ROIsAzuaga,42,203,8,True
ROIsAzuaga,42,203,9,True
ROIsAzuaga,42,203,10,True
ROIsAzuaga,42,203,12,True
ROIsAzuaga,42,203,13,True
ROIsAzuaga,42,203,14,True
ROIsAzuaga,42,203,16,True
ROIsAzuaga,42,203,17,True
ROIsAzuaga,42,203,18,True
ROIsAzuaga,42,203,19,True
ROIsAzuaga,42,203,20,True
ROIsAzuaga,42,203,21,True
ROIsAzuaga,42,203,22,True
ROIsAzuaga,42,203,25,True
ROIsAzuaga,42,203,26,True
ROIsAzuaga,42,203,29,True
